heartRate,oxygen,activity,label
92.4,92.6,15.4,1
95.6,92.5,15.3,1
93.8,92.0,21.4,1
97.8,92.1,22.3,1
94.1,92.2,18.7,1
92.4,92.4,18.1,1
92.3,92.7,20.0,1
93.7,92.8,10.3,1
96.7,91.7,20.5,1
80.3,94.7,81.3,0
75.4,94.6,77.6,0
80.5,95.4,83.4,0
79.2,95.8,80.0,0
73.4,95.4,83.9,0
77.0,96.0,80.1,0
81.3,95.6,87.4,0
77.1,96.6,73.3,0
77.3,95.6,80.1,0
79.3,96.0,85.5,0
75.6,95.4,79.5,0
76.8,95.7,74.6,0
79.3,95.6,86.6,0
76.9,96.1,82.2,0
75.3,96.0,89.1,0
77.4,96.3,82.9,0
77.6,95.9,82.2,0
78.5,95.2,80.7,0
76.6,95.6,85.9,0
75.5,95.1,83.4,0
74.1,94.9,84.0,0
77.3,96.1,77.2,0
74.2,95.3,78.1,0
74.4,96.0,77.1,0
77.4,95.9,81.4,0
78.0,95.7,80.4,0
77.5,94.7,82.7,0
77.3,96.2,73.0,0
76.4,95.3,83.2,0
74.2,95.4,82.1,0
75.8,95.4,84.0,0
78.9,96.2,83.7,0
76.6,95.8,76.2,0
77.4,95.6,77.3,0
78.3,96.5,81.5,0
80.7,95.6,70.3,0
78.5,95.5,78.1,0
73.6,95.5,72.0,0
76.2,95.7,79.9,0
79.6,96.3,71.4,0
78.3,96.0,79.0,0
77.1,96.0,76.0,0
76.8,96.5,76.0,0
75.1,95.9,73.9,0
73.7,95.8,86.8,0
77.1,96.0,68.9,0
78.0,96.0,76.2,0
77.5,96.0,74.2,0
77.8,96.6,78.4,0
75.4,95.9,83.8,0
74.7,96.3,76.1,0
77.7,95.7,76.7,0
80.2,95.3,82.0,0
80.7,96.3,72.9,0
74.6,95.6,80.3,0
77.7,95.4,75.2,0
75.6,95.9,89.5,0
75.4,95.5,73.9,0
78.5,96.0,75.1,0
76.5,95.6,81.0,0
82.6,96.3,79.1,0
75.9,95.3,83.2,0
78.6,95.8,85.6,0
77.3,96.4,81.0,0
76.9,95.5,78.8,0
79.0,95.8,81.8,0
75.1,96.4,81.1,0
74.9,95.9,84.2,0
74.8,95.5,79.2,0
81.6,95.7,82.1,0
77.8,95.8,80.4,0
76.4,95.9,71.3,0
77.3,96.5,79.9,0
79.5,96.4,79.3,0
76.1,95.8,72.2,0
76.8,96.1,88.2,0
78.4,95.6,72.4,0
77.0,96.5,78.5,0
78.5,96.0,83.2,0
74.2,96.9,74.0,0
79.0,96.0,79.0,0
76.9,96.2,81.9,0
79.5,96.8,81.3,0
80.8,96.1,85.0,0
78.3,95.8,80.5,0
78.4,96.1,81.7,0
79.2,96.1,64.9,0
80.8,96.0,75.5,0
75.2,96.0,76.8,0
76.0,95.8,82.3,0
81.5,96.5,85.2,0
76.7,96.2,81.8,0
76.2,95.9,83.9,0
79.7,96.2,73.7,0
76.9,95.4,80.0,0
78.0,96.0,80.9,0
78.3,96.3,73.6,0
77.0,96.4,87.5,0
77.0,96.4,84.0,0
77.1,96.7,85.7,0
86.9,96.0,79.1,1
85.4,95.5,61.2,1
87.2,95.2,70.8,1
93.5,96.4,64.7,1
88.8,95.9,70.1,1
88.1,95.7,65.1,1
85.7,95.6,72.3,1
86.4,95.1,71.3,1
89.6,95.4,79.8,1
86.5,95.6,69.9,1
89.1,95.1,81.2,1
84.6,96.3,72.0,1
89.1,96.1,75.8,1
86.6,95.7,80.8,1
86.3,96.4,73.4,1
87.3,94.9,70.3,1
84.3,95.1,70.0,1
86.1,95.7,70.2,1
87.0,95.2,73.0,1
88.5,95.0,71.9,1
88.3,94.7,69.7,1
89.6,95.6,70.0,1
89.8,94.8,66.4,1
88.0,96.0,71.9,1
88.0,96.0,69.6,1
93.1,95.0,65.9,1
88.3,95.1,66.9,1
93.9,95.3,73.2,1
87.8,94.9,76.0,1
85.4,94.6,69.6,1
91.5,95.0,72.9,1
88.9,95.8,62.8,1
90.4,95.0,75.3,1
87.3,95.1,70.1,1
87.0,94.4,67.7,1
89.3,94.7,68.9,1
85.3,94.9,75.7,1
90.5,95.0,71.7,1
87.5,95.8,80.8,1
89.5,96.3,67.0,1
86.8,94.6,69.3,1
93.9,94.8,66.0,1
87.5,95.5,75.3,1
88.4,94.0,64.6,1
92.9,95.3,70.5,1
93.2,95.9,70.0,1
89.5,94.6,68.7,1
86.6,94.1,61.5,1
91.8,94.1,79.8,1
88.2,95.7,68.2,1
86.6,95.5,77.0,1
87.9,94.7,65.4,1
89.5,94.9,68.1,1
86.2,94.5,73.4,1
89.5,94.6,65.2,1
88.7,95.5,64.1,1
91.4,94.8,71.0,1
88.5,94.6,69.7,1
89.0,94.9,71.9,1
94.4,94.8,60.0,1
92.5,94.6,79.6,1
93.1,94.4,73.1,1
89.0,94.7,72.9,1
92.5,95.1,69.8,1
95.3,94.4,61.4,1
87.5,95.3,69.0,1
90.7,94.3,67.1,1
88.9,94.8,68.8,1
91.4,94.7,67.1,1
87.6,93.8,84.3,1
93.5,95.2,65.8,1
90.6,94.1,62.6,1
89.5,95.2,73.3,1
88.8,94.3,72.8,1
89.6,94.5,71.0,1
91.6,94.6,65.7,1
89.7,93.9,61.1,1
90.7,94.8,62.0,1
91.5,94.8,59.7,1
90.4,95.2,71.6,1
87.3,94.7,65.0,1
92.4,94.0,68.4,1
90.0,94.4,65.8,1
90.7,93.7,71.1,1
91.5,93.5,73.6,1
90.9,94.4,72.4,1
91.9,94.9,67.0,1
93.4,94.3,71.0,1
92.2,94.9,72.0,1
90.5,93.9,68.1,1
89.9,93.7,57.7,1
88.4,95.2,65.0,1
95.4,94.4,68.0,1
88.6,94.2,77.7,1
94.7,94.3,62.4,1
89.8,93.7,74.5,1
95.0,94.2,66.6,1
94.9,93.6,68.3,1
92.7,93.7,64.8,1
90.4,94.8,77.6,1
59.6,96.0,68.7,0
59.8,95.8,73.5,0
56.9,96.8,70.4,0
61.6,96.4,66.1,0
58.6,95.5,68.4,0
61.8,95.7,72.7,0
55.7,95.8,75.5,0
60.1,95.6,66.4,0
54.4,95.5,74.9,0
59.2,95.8,58.0,0
57.2,96.6,72.7,0
57.8,95.7,69.5,0
58.0,95.0,68.9,0
61.6,96.3,74.0,0
57.3,96.0,68.3,0
60.2,95.9,66.3,0
54.4,96.6,71.3,0
57.5,96.2,67.4,0
59.6,95.6,72.3,0
58.8,95.5,75.3,0
60.1,95.9,73.1,0
59.1,95.8,71.2,0
57.3,96.1,65.9,0
62.1,96.3,71.7,0
57.2,95.9,63.7,0
60.4,94.8,61.9,0
62.8,96.2,67.9,0
58.6,95.4,70.6,0
59.7,96.8,68.7,0
60.6,95.3,67.8,0
60.8,95.8,67.2,0
61.1,96.7,70.3,0
62.7,96.3,75.0,0
59.2,95.9,68.6,0
61.5,96.4,70.2,0
62.2,95.7,74.0,0
62.5,96.3,70.3,0
61.9,95.5,70.6,0
61.1,95.3,72.0,0
58.0,95.7,69.8,0
59.0,96.0,69.9,0
58.8,96.2,65.8,0
65.0,95.9,63.7,0
58.5,96.5,67.6,0
57.7,96.4,67.5,0
61.8,96.4,71.0,0
65.3,95.1,65.5,0
59.9,97.1,78.6,0
63.0,95.5,66.2,0
58.8,95.5,77.1,0
60.0,95.9,73.5,0
57.1,95.9,64.1,0
59.9,95.6,66.4,0
60.9,96.0,68.5,0
61.2,95.5,73.0,0
60.1,95.7,65.6,0
60.0,96.8,69.3,0
58.2,96.4,67.2,0
61.0,95.6,76.0,0
59.3,96.6,64.3,0
59.9,96.6,70.4,0
65.0,95.8,70.9,0
64.3,95.1,61.4,0
58.9,96.3,61.5,0
61.7,96.2,79.6,0
62.6,96.1,76.4,0
61.6,95.7,63.8,0
59.3,95.9,70.4,0
56.2,95.8,69.7,0
61.6,96.7,70.5,0
58.7,95.0,73.0,0
58.8,96.3,76.5,0
57.4,96.2,76.0,0
62.5,94.8,65.3,0
57.9,96.1,71.6,0
55.1,95.7,73.5,0
60.8,95.9,67.7,0
58.4,95.9,69.8,0
61.7,96.2,70.0,0
62.7,95.7,62.3,0
61.5,95.9,72.0,0
58.0,96.7,73.1,0
59.9,95.4,74.9,0
58.3,97.0,66.5,0
64.0,95.8,77.4,0
59.0,95.9,73.6,0
61.8,96.4,67.1,0
60.7,96.5,66.0,0
61.7,95.7,70.6,0
60.7,95.4,68.2,0
60.8,95.8,77.4,0
62.5,96.0,65.7,0
58.9,96.8,64.5,0
60.8,96.0,68.0,0
58.5,95.4,66.8,0
59.1,96.5,69.5,0
59.5,95.9,72.8,0
59.8,96.3,63.2,0
62.9,95.8,69.3,0
59.1,95.2,61.2,0
63.9,96.6,60.7,0
68.1,95.3,50.2,0
65.5,95.9,58.7,0
64.6,96.9,59.6,0
66.3,95.9,53.9,0
63.6,95.3,61.8,0
65.7,95.9,60.9,0
62.9,95.2,59.4,0
61.7,96.0,55.4,0
65.0,96.5,57.3,0
65.3,95.7,55.9,0
61.2,96.9,47.4,0
63.6,95.4,50.7,0
64.3,95.8,60.1,0
64.8,95.9,53.7,0
66.8,96.5,48.7,0
63.0,96.3,56.1,0
62.2,96.5,49.9,0
67.0,96.4,48.7,0
63.3,95.8,55.1,0
64.0,95.5,47.4,0
65.5,96.2,54.8,0
64.9,95.8,55.2,0
69.5,96.7,52.9,0
63.4,94.7,59.6,0
66.0,95.8,47.1,0
62.1,96.3,53.8,0
65.9,96.1,59.1,0
65.2,96.5,43.8,0
62.0,95.9,59.7,0
68.3,96.0,51.2,0
60.6,96.5,51.5,0
70.5,95.7,64.8,0
66.1,95.6,55.4,0
66.1,96.0,58.4,0
66.2,96.4,54.2,0
62.2,96.1,55.1,0
60.9,96.2,53.7,0
62.0,95.9,52.7,0
68.5,96.2,59.4,0
64.4,95.2,57.6,0
63.3,95.9,48.9,0
64.8,96.6,58.9,0
67.9,97.0,44.0,0
62.3,95.2,57.4,0
63.3,95.9,53.1,0
65.5,95.4,47.9,0
64.7,96.7,54.1,0
63.2,95.0,58.9,0
63.3,95.5,45.6,0
61.9,95.6,53.0,0
62.4,96.2,52.9,0
69.3,95.2,55.0,0
65.2,95.6,54.6,0
66.4,96.2,61.1,0
60.5,95.7,61.5,0
66.7,96.4,60.3,0
61.0,96.5,59.4,0
63.6,97.4,55.1,0
60.5,96.3,50.5,0
67.2,96.4,51.1,0
67.9,96.6,50.0,0
64.6,96.4,52.3,0
64.3,96.1,48.8,0
60.5,96.2,44.1,0
63.0,95.2,45.8,0
65.8,96.0,52.8,0
62.4,95.8,55.9,0
64.9,96.5,58.9,0
64.5,95.2,50.3,0
64.9,95.7,48.8,0
65.2,97.3,51.6,0
65.1,95.5,60.3,0
66.8,96.5,60.8,0
64.2,96.0,62.6,0
66.4,95.0,56.3,0
64.0,96.6,56.1,0
61.7,96.2,55.1,0
65.9,96.4,61.5,0
66.0,96.1,59.7,0
69.7,96.6,55.0,0
66.1,96.2,54.1,0
69.5,95.7,59.8,0
65.0,95.4,53.0,0
64.1,96.4,54.4,0
63.2,96.9,59.4,0
68.4,96.2,53.8,0
66.7,95.8,54.6,0
64.9,95.4,54.6,0
64.4,96.0,55.8,0
67.9,95.7,52.3,0
63.8,95.7,51.0,0
65.0,96.4,55.5,0
63.2,96.8,58.6,0
63.6,96.7,55.6,0
65.1,96.3,53.8,0
66.5,96.2,52.2,0
61.4,96.4,52.0,0
67.0,96.4,52.2,0
67.5,96.2,54.7,0
59.4,94.9,22.9,0
57.9,94.0,24.8,0
56.2,95.6,30.3,0
60.1,95.8,22.4,0
63.6,94.9,10.7,0
60.3,96.0,25.2,0
59.4,95.3,27.4,0
60.3,96.5,20.0,0
62.5,95.6,19.1,0
59.6,95.7,23.3,0
61.2,94.4,25.9,0
61.1,95.2,24.4,0
59.7,94.9,21.4,0
59.6,96.3,27.2,0
58.6,96.2,20.5,0
60.6,95.6,12.8,0
60.1,94.9,23.7,0
61.3,95.2,22.0,0
62.7,95.3,22.9,0
60.9,96.1,23.5,0
59.6,94.2,15.5,0
59.7,95.2,19.9,0
61.4,94.9,18.1,0
61.9,95.9,17.1,0
61.2,94.3,15.3,0
59.5,95.8,18.8,0
59.1,95.2,22.9,0
59.2,96.2,21.4,0
61.0,95.0,24.9,0
63.2,96.1,18.9,0
63.0,95.5,27.6,0
60.6,95.1,27.4,0
62.7,96.0,23.7,0
60.6,94.0,14.7,0
60.0,94.7,26.8,0
58.2,95.0,20.4,0
63.3,94.9,25.0,0
61.3,95.7,27.0,0
60.8,94.4,21.6,0
60.9,95.4,19.1,0
63.2,95.3,18.2,0
60.0,96.2,26.1,0
63.0,94.7,19.3,0
59.6,95.4,21.9,0
60.0,95.1,18.8,0
60.6,95.8,15.2,0
61.7,96.0,21.9,0
59.9,95.7,17.9,0
61.0,94.8,13.5,0
60.7,94.6,22.8,0
63.3,96.2,23.3,0
63.1,95.5,20.9,0
57.2,96.1,17.6,0
63.8,95.6,18.0,0
61.7,96.4,30.5,0
60.1,94.9,23.4,0
60.8,95.9,26.6,0
57.8,95.5,22.0,0
61.2,95.4,28.9,0
63.1,94.9,22.6,0
60.3,94.5,22.3,0
64.9,94.4,22.8,0
61.1,95.4,18.1,0
58.4,94.6,29.6,0
59.3,95.1,33.4,0
59.8,95.5,28.2,0
63.3,94.6,19.4,0
61.9,96.3,19.1,0
60.3,95.5,26.0,0
62.7,94.9,20.3,0
61.7,96.0,21.8,0
61.3,94.8,32.3,0
61.6,95.9,23.1,0
61.5,94.6,12.2,0
63.9,95.4,24.0,0
58.9,94.9,28.3,0
64.9,95.0,26.3,0
61.8,95.3,32.2,0
60.5,96.0,24.9,0
61.4,96.0,24.5,0
61.3,96.0,29.3,0
63.9,93.4,25.2,0
61.9,95.3,26.1,0
62.0,95.7,21.7,0
64.5,95.7,25.7,0
62.5,95.9,28.1,0
61.3,95.9,23.9,0
65.4,95.9,19.9,0
66.2,94.3,26.2,0
60.2,96.3,24.3,0
60.0,95.2,19.5,0
61.0,95.2,19.3,0
62.2,95.6,18.1,0
58.3,95.5,25.7,0
63.1,95.7,30.9,0
63.6,96.7,38.6,0
58.2,94.3,23.1,0
62.7,95.3,26.6,0
61.2,95.0,20.4,0
61.3,95.8,20.7,0
86.7,97.6,43.1,0
89.8,97.7,43.8,0
81.2,98.5,32.1,0
87.9,97.5,36.0,0
84.4,97.9,45.5,0
85.8,99.0,34.4,0
89.0,97.2,34.9,0
85.0,98.8,37.3,0
81.9,97.3,31.3,0
87.9,98.4,34.9,0
85.0,98.3,30.7,0
87.0,98.2,35.0,0
86.9,98.0,38.8,0
83.5,98.3,41.5,0
86.8,98.3,35.8,0
88.0,98.0,30.6,0
87.8,97.1,37.8,0
85.4,97.7,37.2,0
84.8,98.2,36.6,0
85.0,98.6,37.4,0
87.5,98.6,43.3,0
87.4,97.8,29.2,0
86.7,98.5,38.1,0
79.4,98.3,41.0,0
85.7,98.4,39.5,0
85.0,98.5,30.0,0
86.2,97.8,32.2,0
87.0,98.5,42.6,0
87.8,97.0,29.6,0
86.7,97.9,33.8,0
90.2,97.9,39.0,0
88.4,97.9,49.3,0
84.6,97.6,31.6,0
89.6,98.3,33.6,0
84.8,98.6,38.1,0
89.3,97.8,38.9,0
87.1,97.5,35.6,0
84.2,98.1,40.1,0
88.5,98.2,35.7,0
89.7,98.3,43.2,0
89.5,97.8,38.2,0
88.2,97.3,30.7,0
84.0,97.8,34.6,0
83.8,97.9,35.8,0
89.0,98.8,38.6,0
85.3,98.1,36.3,0
86.2,97.4,34.0,0
86.3,98.2,38.8,0
90.4,98.1,38.4,0
86.1,97.3,33.4,0
85.4,96.5,31.2,0
90.0,98.0,34.4,0
87.6,96.8,37.7,0
89.4,97.7,27.4,0
86.0,98.4,37.6,0
84.0,99.0,30.0,0
86.4,97.2,31.1,0
86.0,98.1,42.7,0
86.1,97.3,38.7,0
87.9,97.9,37.6,0
86.7,97.8,35.4,0
89.1,98.9,37.2,0
86.9,97.9,33.0,0
88.5,98.0,34.2,0
88.8,97.7,31.4,0
87.7,97.8,41.1,0
88.7,97.7,33.9,0
87.0,97.9,38.7,0
87.6,97.7,41.2,0
85.7,98.9,40.1,0
84.8,97.8,40.1,0
86.4,96.9,31.0,0
88.2,96.8,29.0,0
88.2,97.6,32.8,0
86.2,96.9,38.7,0
85.5,97.4,38.0,0
86.7,97.3,26.3,0
87.9,97.7,33.6,0
85.1,97.7,38.6,0
87.4,98.5,39.8,0
87.0,98.0,36.5,0
87.4,98.3,31.7,0
87.3,98.2,37.8,0
86.6,96.8,24.9,0
91.5,97.8,33.3,0
88.0,97.2,34.6,0
85.5,96.9,25.7,0
84.2,98.1,31.3,0
88.4,98.1,36.3,0
86.8,97.7,34.1,0
89.8,98.5,43.5,0
83.1,97.4,36.2,0
88.4,96.7,27.5,0
90.1,97.3,28.8,0
85.3,97.8,32.1,0
88.0,97.1,27.5,0
90.4,97.8,34.5,0
86.5,98.3,39.2,0
89.8,97.3,36.4,0
88.4,97.3,35.7,0
67.3,95.2,78.9,0
69.2,95.2,73.2,0
67.6,95.2,83.8,0
68.6,95.5,71.5,0
69.4,95.2,72.9,0
69.5,95.7,63.6,0
67.6,95.5,74.4,0
68.2,94.6,61.9,0
65.9,95.6,60.0,0
66.1,94.5,74.9,0
71.7,95.4,75.5,0
69.5,95.5,75.0,0
69.6,95.7,77.5,0
67.5,95.3,80.6,0
67.1,96.1,70.8,0
70.6,95.7,71.2,0
68.7,95.1,76.2,0
66.7,95.4,80.7,0
68.7,94.9,70.7,0
68.2,95.6,72.6,0
70.8,95.8,72.8,0
66.2,95.3,74.3,0
70.1,95.9,76.1,0
68.9,95.8,76.2,0
68.4,95.7,78.4,0
66.0,95.1,74.5,0
66.1,94.7,79.3,0
68.2,94.7,74.7,0
67.1,95.5,70.5,0
64.7,95.7,68.2,0
67.0,95.2,75.3,0
67.9,96.2,67.9,0
69.1,94.1,82.8,0
63.3,96.6,73.9,0
69.9,95.9,73.7,0
66.6,95.0,79.8,0
66.5,95.0,78.5,0
65.5,95.2,76.4,0
66.0,95.1,83.5,0
66.8,95.2,74.9,0
68.1,94.8,77.9,0
67.7,94.5,84.8,0
70.1,95.0,70.2,0
67.6,94.6,82.6,0
66.2,96.2,71.6,0
66.9,96.0,74.1,0
67.7,95.9,73.0,0
64.6,94.6,78.6,0
67.9,95.9,74.3,0
64.2,94.2,90.0,0
68.1,95.4,77.1,0
64.2,94.9,84.4,0
68.3,94.9,69.5,0
66.0,95.2,85.9,0
66.6,94.7,75.4,0
67.5,94.7,77.7,0
69.3,95.4,71.7,0
65.9,94.5,75.0,0
67.5,94.8,85.3,0
68.5,94.4,66.7,0
64.9,96.1,80.1,0
70.1,95.3,74.5,0
64.3,95.5,74.6,0
66.3,96.1,74.9,0
69.4,94.5,89.0,0
66.0,95.6,79.9,0
65.7,95.7,79.9,0
65.3,94.9,75.8,0
66.5,96.0,79.0,0
66.5,95.6,65.3,0
65.4,95.4,81.1,0
67.0,96.0,79.8,0
65.6,95.2,77.5,0
65.7,96.0,69.9,0
67.2,95.6,73.9,0
65.5,95.2,79.5,0
65.5,94.7,81.2,0
67.3,95.7,79.2,0
70.9,95.8,71.8,0
67.4,94.9,73.2,0
63.6,95.1,78.1,0
66.3,94.7,67.8,0
70.7,95.4,71.3,0
67.3,96.3,78.5,0
60.8,96.5,66.1,0
66.0,94.6,71.7,0
66.9,94.2,74.9,0
68.6,94.8,68.4,0
66.0,95.0,72.4,0
63.9,95.4,78.3,0
64.1,94.7,76.0,0
64.3,95.3,82.7,0
66.1,94.6,77.3,0
65.9,95.1,77.7,0
67.6,95.2,75.0,0
70.3,95.8,79.4,0
66.4,94.7,80.9,0
66.4,94.9,74.0,0
64.2,95.7,78.7,0
66.5,95.1,71.8,0
87.7,96.5,68.2,0
84.8,97.4,69.4,0
85.2,96.1,64.4,0
87.1,95.9,75.6,0
85.9,96.5,64.8,0
88.7,97.6,68.3,0
85.1,96.6,69.6,0
83.5,96.9,78.0,0
84.7,96.4,62.1,0
85.1,96.5,70.2,0
81.6,97.3,63.7,0
84.9,96.8,77.6,0
85.2,97.9,71.8,0
87.7,96.8,70.7,0
87.3,97.4,71.7,0
84.2,96.9,74.7,0
87.5,96.6,65.3,0
83.0,97.4,64.4,0
86.5,97.2,66.3,0
88.0,96.2,77.3,0
85.5,95.9,77.0,0
86.8,96.7,64.2,0
81.7,98.2,64.5,0
82.3,97.1,60.9,0
82.8,97.5,71.4,0
84.0,97.0,66.9,0
84.7,96.6,66.2,0
83.6,96.6,74.3,0
86.3,96.5,63.1,0
84.5,98.1,64.0,0
84.5,97.0,68.6,0
83.9,97.6,71.4,0
86.5,97.3,73.6,0
87.9,97.7,80.8,0
87.2,96.7,73.4,0
86.2,98.0,64.3,0
85.9,96.7,71.7,0
84.3,97.3,62.1,0
86.3,97.1,70.0,0
88.7,96.8,70.9,0
85.0,97.1,80.3,0
84.9,96.8,78.6,0
84.1,96.2,65.5,0
82.3,96.1,67.4,0
84.6,97.6,72.4,0
85.9,96.6,73.7,0
87.5,97.3,71.4,0
82.2,97.6,78.2,0
85.4,96.8,68.5,0
83.9,96.9,72.5,0
85.3,97.6,71.1,0
83.0,96.8,66.5,0
84.3,98.0,79.1,0
86.4,97.1,62.5,0
85.1,96.7,77.5,0
81.5,97.3,65.0,0
84.7,97.4,74.4,0
84.6,97.5,66.0,0
85.2,97.6,71.0,0
83.6,97.0,74.4,0
82.5,96.6,72.4,0
83.8,96.4,76.1,0
82.5,97.0,66.3,0
84.1,96.7,73.0,0
84.9,97.6,66.4,0
88.9,96.2,61.5,0
88.2,97.4,71.1,0
85.5,97.4,70.9,0
82.7,97.5,72.7,0
87.5,98.0,71.1,0
82.2,98.0,64.4,0
85.3,97.0,67.3,0
86.2,97.3,72.0,0
83.0,97.1,65.6,0
84.2,97.1,78.7,0
84.1,96.1,76.5,0
85.5,97.1,67.3,0
82.7,98.1,69.8,0
81.2,97.3,75.5,0
84.9,96.7,64.6,0
82.8,97.9,69.2,0
81.3,97.4,70.2,0
83.7,96.7,64.2,0
86.8,97.3,71.9,0
85.1,97.4,67.2,0
84.2,97.8,76.6,0
82.2,97.1,73.8,0
88.4,98.1,65.6,0
87.1,97.2,74.8,0
86.2,96.6,72.3,0
86.6,97.2,68.4,0
81.4,97.6,70.7,0
82.7,97.1,70.4,0
83.5,97.2,60.9,0
87.3,97.2,64.1,0
79.7,97.7,72.4,0
85.0,97.7,74.0,0
85.0,97.1,67.6,0
85.4,97.9,69.1,0
87.5,97.4,71.6,0
94.0,97.7,51.0,1
99.1,97.0,65.4,1
99.4,98.7,51.3,1
101.4,96.6,57.4,1
97.1,97.3,53.7,1
96.6,96.9,54.1,1
98.6,98.1,57.7,1
100.8,96.7,54.0,1
99.9,97.6,51.9,1
100.3,97.2,52.2,1
99.5,97.5,53.5,1
97.4,96.9,54.1,1
100.7,97.6,60.8,1
99.6,97.1,47.8,1
96.7,97.1,52.2,1
100.5,97.9,67.0,1
97.1,98.2,63.8,1
98.1,97.6,62.1,1
98.5,97.3,52.7,1
93.9,97.4,52.2,1
96.5,97.6,48.5,1
100.3,97.6,53.7,1
98.6,96.7,59.4,1
99.1,97.4,58.2,1
97.5,96.5,60.4,1
100.1,97.0,57.6,1
101.3,97.9,52.7,1
95.8,96.6,54.0,1
101.7,96.9,52.5,1
97.6,97.0,55.4,1
96.3,97.8,54.7,1
103.8,96.6,63.3,1
101.7,97.0,53.4,1
97.1,96.8,55.3,1
99.0,96.4,66.7,1
98.4,97.2,52.1,1
98.4,97.0,55.2,1
99.0,97.6,56.3,1
100.4,97.2,56.3,1
98.5,97.7,56.7,1
98.7,97.0,54.5,1
99.1,97.1,52.2,1
100.6,97.5,63.9,1
97.9,97.4,45.4,1
100.8,96.4,50.0,1
99.8,96.8,51.1,1
98.2,97.4,50.2,1
99.1,96.9,58.9,1
100.9,96.1,60.0,1
98.0,97.2,50.1,1
100.0,98.3,55.4,1
98.3,96.9,47.3,1
102.2,97.2,49.4,1
97.3,97.0,59.3,1
97.0,97.5,54.1,1
97.5,96.7,63.3,1
96.6,96.6,59.3,1
99.8,96.6,59.3,1
101.4,97.1,51.4,1
98.5,97.1,47.9,1
102.1,97.8,53.2,1
100.1,97.5,64.1,1
102.6,96.0,52.7,1
100.5,96.6,63.2,1
102.8,96.5,53.4,1
98.0,96.8,53.1,1
101.4,96.4,41.1,1
96.3,96.3,50.9,1
99.9,96.3,48.1,1
97.7,96.3,51.3,1
98.4,97.2,49.1,1
98.9,96.5,58.0,1
99.3,97.3,48.2,1
99.6,96.5,47.8,1
99.5,97.6,49.6,1
99.4,96.1,46.6,1
98.1,96.5,51.8,1
99.3,95.9,50.7,1
100.8,96.1,52.0,1
100.4,96.3,55.4,1
96.8,97.2,55.5,1
99.9,97.3,52.0,1
98.6,97.4,62.8,1
98.5,96.6,58.8,1
99.7,97.0,57.5,1
98.8,96.9,53.5,1
97.5,96.2,50.2,1
101.8,97.1,57.2,1
100.8,96.8,54.8,1
100.8,96.9,46.4,1
98.4,96.1,58.9,1
103.3,95.5,61.1,1
100.2,97.1,55.8,1
102.9,96.7,46.4,1
99.8,96.8,52.1,1
101.4,96.5,50.2,1
97.9,96.4,54.2,1
96.2,96.1,43.1,1
98.9,97.1,47.1,1
101.6,97.9,60.3,1
64.5,96.2,70.5,0
65.3,96.1,65.5,0
66.1,96.2,67.5,0
66.9,96.7,73.1,0
63.5,96.2,65.2,0
65.7,95.7,76.1,0
67.1,96.7,75.0,0
64.9,95.9,78.4,0
65.1,95.5,74.7,0
65.7,96.9,70.9,0
65.4,96.9,62.0,0
64.2,95.7,58.7,0
67.1,95.9,74.2,0
66.1,96.5,67.4,0
63.8,96.2,74.3,0
65.2,95.8,63.7,0
65.7,95.9,69.3,0
64.8,96.0,71.1,0
66.4,97.2,73.4,0
68.4,95.8,61.6,0
65.2,96.6,73.1,0
67.6,94.9,75.9,0
65.9,95.4,73.2,0
65.5,96.4,74.6,0
66.0,95.4,68.9,0
61.9,96.5,76.6,0
62.6,95.9,65.2,0
64.2,96.4,67.4,0
66.4,96.7,75.1,0
62.8,96.9,76.9,0
68.1,96.1,65.8,0
63.0,95.6,69.6,0
66.7,96.9,67.1,0
64.9,96.1,66.4,0
66.4,96.4,70.2,0
65.7,96.5,72.6,0
63.2,96.7,70.8,0
64.0,96.3,71.2,0
67.0,95.7,76.1,0
64.9,96.0,66.8,0
62.8,95.3,72.9,0
68.8,95.4,64.7,0
66.3,96.2,73.7,0
64.6,95.9,68.4,0
60.0,95.6,74.2,0
67.1,96.9,71.7,0
60.2,95.9,76.1,0
68.0,96.9,68.3,0
62.1,96.2,69.5,0
67.8,96.3,69.5,0
64.8,96.4,72.6,0
63.2,95.7,76.3,0
61.3,97.0,59.9,0
63.4,96.7,69.4,0
61.9,96.4,69.8,0
64.1,95.9,69.2,0
63.4,97.5,68.2,0
63.8,96.0,78.3,0
61.2,96.4,68.2,0
61.6,95.8,71.0,0
62.7,96.4,78.0,0
64.8,95.5,65.1,0
63.8,96.1,70.1,0
65.0,97.1,69.3,0
62.1,96.8,75.7,0
64.8,96.1,72.5,0
63.9,95.2,72.2,0
66.1,97.0,65.7,0
64.7,96.4,69.8,0
64.5,96.3,70.4,0
65.7,96.9,65.5,0
63.9,96.0,66.5,0
61.0,96.3,71.7,0
63.9,96.3,71.4,0
67.0,96.1,63.4,0
64.0,97.2,63.5,0
65.4,96.8,57.5,0
64.9,96.6,67.9,0
62.8,96.0,67.6,0
63.5,96.0,67.5,0
66.4,95.7,60.5,0
66.5,96.2,67.3,0
63.8,96.4,66.6,0
65.0,95.8,67.7,0
59.5,96.9,68.4,0
65.3,96.5,72.0,0
63.9,96.5,64.4,0
61.6,96.2,65.8,0
66.8,96.5,65.6,0
